date,opponent,home,b2b,result,MIN,PTS,AST,REB,TRB,STL,BLK,TOV,FG,FGA,3P,3PA,FT,FTA,MP
2018-03-01,MIA,False,False,"W, 131-113",33:50,8.0,7.0,6.0,6.0,6.0,0.0,2.0,3.0,5.0,2.0,3.0,0.0,1.0,
2018-03-03,SAS,False,False,"W, 116-112",34:46,18.0,11.0,7.0,7.0,1.0,2.0,2.0,6.0,12.0,6.0,10.0,0.0,0.0,
2018-03-05,POR,True,False,"L, 103-108",32:59,10.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,9.0,3.0,7.0,1.0,3.0,
2018-03-07,ORL,True,False,"W, 108-107",37:11,16.0,5.0,6.0,6.0,2.0,2.0,3.0,6.0,16.0,4.0,13.0,0.0,0.0,
2018-03-09,DEN,False,False,"L, 116-125",37:41,15.0,8.0,8.0,8.0,4.0,1.0,4.0,7.0,16.0,1.0,8.0,0.0,0.0,
2018-03-11,CLE,True,False,"W, 127-113",31:31,5.0,7.0,3.0,3.0,1.0,0.0,0.0,2.0,11.0,1.0,6.0,0.0,0.0,
2018-03-13,DEN,True,False,"W, 112-103",40:50,5.0,8.0,9.0,9.0,3.0,2.0,4.0,2.0,11.0,1.0,7.0,0.0,2.0,
2018-03-14,GSW,False,True,"L, 106-117",38:49,8.0,11.0,6.0,6.0,3.0,1.0,3.0,3.0,11.0,1.0,8.0,1.0,3.0,
2018-03-16,MIA,True,False,"L, 91-92",38:07,9.0,8.0,8.0,8.0,2.0,1.0,3.0,4.0,15.0,1.0,3.0,0.0,0.0,
2018-03-19,IND,False,False,"L, 100-110",37:22,4.0,8.0,2.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,4.0,1.0,2.0,
2018-03-22,NOP,False,False,"L, 125-128",44:09,6.0,9.0,12.0,12.0,1.0,2.0,3.0,2.0,15.0,1.0,12.0,1.0,2.0,
2018-03-24,MEM,False,False,"W, 100-93",42:12,12.0,10.0,8.0,8.0,1.0,0.0,2.0,5.0,13.0,1.0,6.0,1.0,4.0,
2018-03-26,DET,False,False,"L, 106-112",43:00,15.0,11.0,8.0,8.0,2.0,0.0,2.0,7.0,8.0,1.0,1.0,0.0,0.0,
2018-03-28,DAL,True,False,"W, 103-93",24:05,8.0,5.0,4.0,4.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,1.0,2.0,
2018-10-18,POR,False,False,"L, 119-128",19:28,7.0,1.0,4.0,4.0,1.0,0.0,1.0,2.0,7.0,1.0,4.0,2.0,2.0,
2018-10-20,HOU,True,False,"L, 115-124",26:16,14.0,4.0,6.0,6.0,0.0,0.0,0.0,5.0,10.0,4.0,8.0,0.0,0.0,
2018-10-22,SAS,True,False,"L, 142-143 (OT)",32:50,14.0,6.0,6.0,6.0,1.0,0.0,1.0,5.0,9.0,3.0,7.0,1.0,2.0,
2018-10-24,PHO,False,False,"W, 131-113",28:16,12.0,6.0,7.0,7.0,2.0,0.0,2.0,5.0,9.0,1.0,3.0,1.0,1.0,
2018-10-25,DEN,True,True,"W, 121-114",33:15,12.0,8.0,6.0,6.0,5.0,0.0,3.0,5.0,10.0,2.0,5.0,0.0,0.0,
2018-10-27,SAS,False,False,"L, 106-110",26:55,6.0,3.0,2.0,2.0,0.0,0.0,3.0,2.0,8.0,2.0,5.0,0.0,2.0,
2018-10-29,MIN,False,False,"L, 120-124",23:36,4.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,6.0,0.0,4.0,0.0,0.0,
2018-10-31,DAL,True,False,"W, 114-113",33:18,12.0,7.0,4.0,4.0,0.0,0.0,0.0,4.0,6.0,3.0,3.0,1.0,2.0,
2018-11-03,POR,False,False,"W, 114-110",18:50,3.0,3.0,3.0,3.0,0.0,0.0,2.0,1.0,6.0,1.0,4.0,0.0,0.0,
2018-11-04,TOR,True,True,"L, 107-121",23:09,12.0,4.0,9.0,9.0,2.0,0.0,2.0,5.0,7.0,2.0,3.0,0.0,0.0,
2018-11-07,MIN,True,False,"W, 114-110",21:02,3.0,6.0,5.0,5.0,3.0,0.0,3.0,1.0,6.0,0.0,3.0,1.0,2.0,
2018-11-10,SAC,False,False,"W, 101-86",19:36,4.0,4.0,3.0,3.0,1.0,0.0,0.0,2.0,10.0,0.0,6.0,0.0,0.0,
2018-11-11,ATL,True,True,"W, 107-106",27:05,8.0,11.0,6.0,6.0,1.0,1.0,3.0,2.0,5.0,2.0,3.0,2.0,2.0,
2018-11-14,POR,True,False,"W, 126-117",32:06,11.0,3.0,6.0,6.0,1.0,0.0,2.0,4.0,11.0,3.0,5.0,0.0,0.0,
2018-11-17,ORL,False,False,"L, 117-130",28:13,0.0,4.0,5.0,5.0,2.0,1.0,3.0,0.0,5.0,0.0,3.0,0.0,0.0,
2018-11-18,MIA,False,True,"W, 113-97",21:45,2.0,7.0,6.0,6.0,0.0,0.0,1.0,1.0,6.0,0.0,4.0,0.0,0.0,
2018-11-21,CLE,False,False,"W, 109-105",36:20,15.0,6.0,7.0,7.0,1.0,0.0,3.0,7.0,11.0,1.0,2.0,0.0,1.0,
2018-11-23,UTA,True,False,"W, 90-83",33:29,9.0,2.0,10.0,10.0,0.0,1.0,4.0,4.0,10.0,1.0,2.0,0.0,0.0,
2018-11-25,ORL,True,False,"L, 104-108",28:34,9.0,2.0,10.0,10.0,0.0,1.0,1.0,4.0,9.0,1.0,2.0,0.0,0.0,
2018-11-27,DEN,False,False,"L, 85-117",18:08,7.0,2.0,5.0,5.0,0.0,0.0,0.0,3.0,6.0,1.0,4.0,0.0,0.0,
2018-11-29,IND,True,False,"W, 104-96",33:40,2.0,4.0,8.0,8.0,0.0,2.0,4.0,1.0,6.0,0.0,3.0,0.0,0.0,
2018-11-30,DAL,True,True,"W, 114-103",28:18,10.0,4.0,1.0,1.0,5.0,0.0,5.0,4.0,9.0,1.0,5.0,1.0,2.0,
2018-12-02,PHO,True,False,"W, 120-96",30:34,7.0,4.0,4.0,4.0,4.0,0.0,3.0,3.0,10.0,0.0,2.0,1.0,2.0,
2018-12-05,SAS,True,False,"W, 121-113",39:38,14.0,9.0,4.0,4.0,2.0,0.0,1.0,5.0,12.0,3.0,6.0,1.0,2.0,
2018-12-07,SAS,False,False,"L, 120-133",37:53,13.0,11.0,4.0,4.0,1.0,0.0,2.0,5.0,16.0,2.0,6.0,1.0,1.0,
