date,opponent,home,b2b,result,MIN,PTS,AST,REB,TRB,STL,BLK,TOV,FG,FGA,3P,3PA,FT,FTA,MP
2021-10-30,ORL,True,False,"W, 110-103",18:55,2.0,2.0,7.0,7.0,0.0,1.0,2.0,1.0,8.0,0.0,5.0,0.0,0.0,
2021-11-02,MIL,True,False,"L, 89-117",29:14,6.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,14.0,0.0,9.0,2.0,2.0,
2021-11-04,PHI,True,False,"L, 98-109",31:50,18.0,4.0,10.0,10.0,1.0,0.0,3.0,4.0,17.0,1.0,7.0,9.0,10.0,
2021-11-05,BRK,True,True,"L, 90-96",30:17,17.0,2.0,4.0,4.0,1.0,0.0,6.0,6.0,17.0,3.0,7.0,2.0,2.0,
2021-11-10,HOU,False,False,"W, 112-104",30:28,20.0,3.0,4.0,4.0,2.0,1.0,4.0,8.0,18.0,4.0,8.0,0.0,0.0,
2021-11-12,CLE,False,False,"L, 78-98",31:06,9.0,3.0,6.0,6.0,1.0,0.0,7.0,4.0,8.0,1.0,3.0,0.0,0.0,
2021-11-13,TOR,False,True,"W, 127-121",33:00,10.0,4.0,3.0,3.0,1.0,1.0,1.0,4.0,10.0,2.0,8.0,0.0,0.0,
2021-11-15,SAC,True,False,"L, 107-129",35:21,25.0,8.0,8.0,8.0,2.0,0.0,4.0,10.0,20.0,5.0,11.0,0.0,0.0,
2021-11-17,IND,True,False,"W, 97-89",33:32,16.0,6.0,8.0,8.0,2.0,1.0,1.0,6.0,18.0,1.0,8.0,3.0,4.0,
2021-11-19,GSW,True,False,"L, 102-105",36:15,19.0,6.0,6.0,6.0,3.0,2.0,2.0,6.0,12.0,3.0,8.0,4.0,4.0,
2021-11-21,LAL,True,False,"L, 116-121",38:05,13.0,10.0,12.0,12.0,2.0,0.0,3.0,6.0,21.0,1.0,9.0,0.0,0.0,
2021-11-23,MIA,True,False,"L, 92-100",28:52,6.0,6.0,3.0,3.0,1.0,0.0,4.0,2.0,10.0,1.0,7.0,1.0,1.0,
2021-11-24,MIL,False,True,"L, 93-114",29:54,9.0,7.0,8.0,8.0,0.0,0.0,4.0,3.0,10.0,2.0,6.0,1.0,2.0,
2021-11-26,LAC,False,False,"L, 96-107",28:29,10.0,6.0,6.0,6.0,3.0,0.0,4.0,3.0,13.0,0.0,5.0,4.0,5.0,
2021-11-28,LAL,False,False,"L, 106-110",33:47,15.0,2.0,11.0,11.0,0.0,1.0,5.0,6.0,16.0,3.0,9.0,0.0,0.0,
2021-11-30,POR,False,False,"L, 92-110",33:04,26.0,1.0,7.0,7.0,1.0,3.0,6.0,10.0,13.0,5.0,7.0,1.0,2.0,
2021-12-02,PHO,False,False,"L, 103-114",31:18,19.0,5.0,2.0,2.0,1.0,1.0,5.0,8.0,15.0,3.0,5.0,0.0,0.0,
2021-12-06,OKC,True,False,"L, 103-114",36:17,28.0,5.0,11.0,11.0,1.0,0.0,6.0,11.0,24.0,6.0,11.0,0.0,0.0,
2021-12-08,WAS,True,False,"L, 116-119 (OT)",37:26,21.0,3.0,4.0,4.0,2.0,0.0,3.0,8.0,20.0,1.0,4.0,4.0,4.0,
2021-12-10,NOP,False,False,"L, 93-109",31:22,16.0,4.0,1.0,1.0,3.0,0.0,2.0,5.0,17.0,2.0,7.0,4.0,5.0,
2021-12-12,BRK,True,False,"L, 104-116",35:31,26.0,6.0,8.0,8.0,3.0,1.0,7.0,9.0,18.0,5.0,8.0,3.0,5.0,
2021-12-16,IND,False,False,"L, 113-122",34:07,19.0,4.0,6.0,6.0,1.0,2.0,2.0,8.0,16.0,1.0,4.0,2.0,2.0,
2021-12-18,HOU,True,False,"L, 107-116",36:21,21.0,11.0,7.0,7.0,2.0,1.0,3.0,8.0,19.0,3.0,9.0,2.0,2.0,
2021-12-19,MIA,True,True,"W, 100-90",31:06,4.0,10.0,3.0,3.0,2.0,0.0,4.0,2.0,4.0,0.0,2.0,0.0,0.0,
2021-12-21,NYK,False,False,"L, 91-105",32:55,7.0,9.0,9.0,9.0,0.0,1.0,5.0,2.0,13.0,0.0,2.0,3.0,3.0,
2022-01-03,MIL,False,False,"W, 115-106",37:02,19.0,7.0,4.0,4.0,0.0,1.0,5.0,8.0,15.0,3.0,7.0,0.0,0.0,
2022-01-05,CHO,False,False,"L, 111-140",26:23,16.0,7.0,2.0,2.0,2.0,0.0,4.0,6.0,12.0,4.0,9.0,0.0,0.0,
2022-01-06,MEM,False,True,"L, 88-118",31:22,12.0,6.0,5.0,5.0,0.0,0.0,1.0,5.0,19.0,2.0,10.0,0.0,0.0,
2022-01-08,ORL,True,False,"W, 97-92",31:55,12.0,5.0,3.0,3.0,1.0,0.0,2.0,3.0,14.0,0.0,5.0,6.0,8.0,
2022-01-10,UTA,True,False,"W, 126-116",38:22,29.0,8.0,1.0,1.0,2.0,2.0,5.0,10.0,17.0,5.0,9.0,4.0,4.0,
2022-01-11,CHI,False,True,"L, 87-133",29:22,8.0,3.0,7.0,7.0,1.0,0.0,6.0,3.0,11.0,2.0,5.0,0.0,0.0,
2022-01-14,TOR,True,False,"W, 103-87",33:14,18.0,5.0,7.0,7.0,1.0,0.0,2.0,8.0,15.0,1.0,4.0,1.0,1.0,
2022-01-16,PHO,True,False,"L, 108-135",24:35,21.0,4.0,1.0,1.0,1.0,0.0,0.0,9.0,15.0,1.0,3.0,2.0,3.0,
2022-01-18,GSW,False,False,"L, 86-102",27:38,8.0,4.0,1.0,1.0,1.0,0.0,5.0,3.0,10.0,2.0,4.0,0.0,0.0,
2022-01-19,SAC,False,True,"W, 133-131",20:36,13.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,8.0,1.0,2.0,4.0,5.0,
2022-01-21,UTA,False,False,"L, 101-111",41:13,25.0,5.0,6.0,6.0,2.0,3.0,2.0,11.0,23.0,1.0,4.0,2.0,2.0,
2022-01-23,DEN,False,False,"L, 111-117",36:14,18.0,8.0,5.0,5.0,1.0,1.0,6.0,7.0,15.0,1.0,5.0,3.0,3.0,
2022-01-25,DEN,True,False,"L, 105-110",39:50,34.0,8.0,8.0,8.0,2.0,4.0,4.0,14.0,26.0,6.0,9.0,0.0,0.0,
2022-01-28,ORL,False,False,"L, 103-119",30:07,8.0,4.0,2.0,2.0,0.0,0.0,2.0,3.0,17.0,0.0,5.0,2.0,2.0,
2022-01-30,CLE,True,False,"W, 115-105",37:01,19.0,10.0,10.0,10.0,3.0,1.0,1.0,6.0,21.0,2.0,4.0,5.0,5.0,
2022-02-01,NOP,True,False,"L, 101-111",21:01,6.0,1.0,5.0,5.0,2.0,0.0,2.0,3.0,8.0,0.0,2.0,0.0,0.0,
2022-02-11,CHO,True,False,"L, 119-141",21:48,12.0,2.0,5.0,5.0,2.0,1.0,6.0,5.0,13.0,2.0,5.0,0.0,0.0,
2022-02-14,WAS,False,False,"L, 94-103",27:12,12.0,4.0,4.0,4.0,1.0,0.0,2.0,5.0,16.0,0.0,5.0,2.0,2.0,
2022-02-16,BOS,False,False,"W, 112-111",36:26,20.0,6.0,8.0,8.0,0.0,0.0,5.0,8.0,22.0,3.0,6.0,1.0,2.0,
2022-02-24,CLE,True,False,"W, 106-103",31:45,17.0,6.0,6.0,6.0,0.0,2.0,2.0,4.0,16.0,0.0,4.0,9.0,10.0,
2022-02-26,BOS,True,False,"L, 104-113",27:00,25.0,3.0,7.0,7.0,0.0,0.0,2.0,11.0,19.0,1.0,6.0,2.0,3.0,
2022-02-27,CHO,False,True,"W, 127-126 (OT)",32:42,19.0,6.0,5.0,5.0,0.0,0.0,5.0,7.0,16.0,1.0,3.0,4.0,6.0,
2022-03-01,WAS,False,False,"L, 113-116",31:35,20.0,5.0,9.0,9.0,1.0,0.0,3.0,9.0,18.0,0.0,3.0,2.0,3.0,
2022-03-03,TOR,False,False,"W, 108-106",38:08,22.0,5.0,12.0,12.0,2.0,1.0,1.0,9.0,20.0,4.0,9.0,0.0,0.0,
2022-03-04,IND,True,True,"W, 111-106",32:15,20.0,3.0,9.0,9.0,1.0,0.0,4.0,8.0,20.0,2.0,4.0,2.0,2.0,
2022-03-07,ATL,True,False,"W, 113-110 (OT)",43:06,28.0,10.0,6.0,6.0,1.0,1.0,3.0,10.0,25.0,2.0,7.0,6.0,7.0,
2022-03-09,CHI,True,False,"L, 108-114",35:50,22.0,6.0,4.0,4.0,0.0,0.0,6.0,9.0,15.0,2.0,3.0,2.0,2.0,
2022-03-11,BOS,False,False,"L, 103-114",40:52,27.0,6.0,8.0,8.0,0.0,0.0,4.0,10.0,27.0,3.0,10.0,4.0,4.0,
2022-03-13,LAC,True,False,"L, 102-106",44:05,23.0,10.0,9.0,9.0,0.0,2.0,3.0,10.0,20.0,0.0,3.0,3.0,3.0,
2022-03-19,CLE,False,False,"L, 109-113",36:14,15.0,10.0,6.0,6.0,2.0,1.0,5.0,5.0,13.0,2.0,4.0,3.0,6.0,
2022-03-21,POR,True,False,"L, 115-119",35:34,25.0,7.0,3.0,3.0,4.0,1.0,9.0,10.0,17.0,1.0,3.0,4.0,5.0,
2022-03-23,ATL,True,False,"W, 122-101",35:16,17.0,8.0,6.0,6.0,1.0,1.0,5.0,7.0,12.0,0.0,2.0,3.0,3.0,
2022-03-25,WAS,True,False,"L, 97-100",35:03,22.0,9.0,7.0,7.0,0.0,1.0,3.0,11.0,22.0,0.0,2.0,0.0,0.0,
2022-03-27,NYK,True,False,"L, 102-104",36:51,18.0,7.0,0.0,0.0,1.0,2.0,4.0,7.0,18.0,1.0,4.0,3.0,4.0,
2022-03-29,BRK,False,False,"L, 123-130",32:08,34.0,6.0,1.0,1.0,2.0,0.0,4.0,13.0,24.0,5.0,11.0,3.0,3.0,
2022-03-31,PHI,True,False,"W, 102-94",35:16,27.0,6.0,2.0,2.0,4.0,0.0,2.0,12.0,20.0,0.0,3.0,3.0,4.0,
2022-04-01,OKC,False,True,"W, 110-101",07:42,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,
2022-04-06,DAL,True,False,"L, 113-131",38:21,25.0,9.0,7.0,7.0,2.0,1.0,5.0,7.0,19.0,1.0,4.0,10.0,11.0,
2022-04-08,MIL,True,False,"L, 101-131",38:31,14.0,7.0,6.0,6.0,0.0,1.0,6.0,6.0,18.0,0.0,5.0,2.0,2.0,
2022-10-19,ORL,True,False,"W, 113-109",35:06,18.0,10.0,1.0,1.0,1.0,0.0,3.0,6.0,16.0,2.0,6.0,4.0,4.0,
2022-10-21,NYK,False,False,"L, 106-130",32:27,15.0,7.0,8.0,8.0,2.0,0.0,4.0,6.0,16.0,1.0,6.0,2.0,4.0,
2022-10-22,IND,False,True,"L, 115-124",33:03,22.0,4.0,4.0,4.0,1.0,0.0,2.0,8.0,19.0,4.0,8.0,2.0,2.0,
2022-10-25,WAS,False,False,"L, 99-120",32:01,19.0,3.0,3.0,3.0,1.0,0.0,3.0,7.0,19.0,0.0,2.0,5.0,6.0,
2022-10-26,ATL,True,True,"L, 113-118",36:32,26.0,6.0,8.0,8.0,1.0,2.0,7.0,11.0,25.0,1.0,3.0,3.0,4.0,
2022-10-28,ATL,True,False,"L, 112-136",33:09,35.0,8.0,9.0,9.0,1.0,0.0,1.0,14.0,23.0,0.0,3.0,7.0,8.0,
2022-10-30,GSW,True,False,"W, 128-114",39:14,23.0,9.0,10.0,10.0,0.0,1.0,4.0,9.0,20.0,1.0,3.0,4.0,4.0,
2022-10-31,MIL,False,True,"L, 108-110",36:24,27.0,7.0,6.0,6.0,1.0,1.0,5.0,11.0,23.0,3.0,9.0,2.0,2.0,
2022-11-02,MIL,False,False,"L, 91-116",31:14,10.0,4.0,6.0,6.0,1.0,0.0,2.0,5.0,13.0,0.0,2.0,0.0,0.0,
2022-11-04,CLE,True,False,"L, 88-112",31:25,19.0,5.0,5.0,5.0,1.0,1.0,1.0,7.0,18.0,3.0,6.0,2.0,3.0,
2022-11-07,OKC,True,False,"W, 112-103",35:38,21.0,7.0,11.0,11.0,0.0,1.0,5.0,8.0,21.0,2.0,7.0,3.0,4.0,
2022-11-09,BOS,False,False,"L, 112-128",23:58,4.0,2.0,3.0,3.0,0.0,1.0,2.0,1.0,11.0,0.0,6.0,2.0,2.0,
2023-10-25,MIA,False,False,"L, 102-103",35:46,30.0,9.0,3.0,3.0,1.0,1.0,3.0,13.0,27.0,4.0,9.0,0.0,0.0,
2023-10-27,CHO,False,False,"W, 111-99",24:08,12.0,6.0,2.0,2.0,1.0,0.0,5.0,4.0,13.0,2.0,5.0,2.0,2.0,
2023-10-28,CHI,True,True,"W, 118-102",39:37,25.0,10.0,4.0,4.0,0.0,0.0,6.0,9.0,19.0,1.0,4.0,6.0,7.0,
2023-10-30,OKC,False,False,"L, 112-124",35:27,17.0,5.0,2.0,2.0,0.0,0.0,7.0,5.0,15.0,3.0,7.0,4.0,5.0,
2023-11-01,POR,True,False,"L, 101-110",37:19,30.0,4.0,5.0,5.0,1.0,0.0,6.0,11.0,27.0,5.0,9.0,3.0,3.0,
2023-11-02,NOP,False,True,"L, 116-125",33:33,22.0,11.0,2.0,2.0,1.0,0.0,6.0,8.0,22.0,2.0,7.0,4.0,5.0,
2023-11-05,PHO,True,False,"L, 106-120",38:35,26.0,6.0,3.0,3.0,0.0,1.0,6.0,12.0,24.0,0.0,6.0,2.0,3.0,
2023-11-06,GSW,True,True,"L, 109-120",39:40,21.0,5.0,4.0,4.0,2.0,0.0,5.0,7.0,18.0,1.0,6.0,6.0,7.0,
2023-11-08,MIL,False,False,"L, 118-120",38:54,33.0,8.0,8.0,8.0,0.0,0.0,5.0,11.0,27.0,2.0,8.0,9.0,10.0,
2023-11-10,PHI,True,False,"L, 106-114",35:46,21.0,7.0,4.0,4.0,0.0,0.0,4.0,8.0,18.0,1.0,5.0,4.0,4.0,
2023-11-12,CHI,False,False,"L, 108-119",38:08,10.0,5.0,3.0,3.0,0.0,1.0,1.0,4.0,15.0,0.0,5.0,2.0,2.0,
2023-11-14,ATL,True,False,"L, 120-126",37:35,9.0,12.0,3.0,3.0,3.0,0.0,6.0,4.0,14.0,1.0,3.0,0.0,0.0,
2023-11-17,CLE,False,False,"L, 100-108",34:00,20.0,8.0,5.0,5.0,0.0,0.0,4.0,9.0,21.0,2.0,7.0,0.0,0.0,
2023-11-19,TOR,False,False,"L, 113-142",26:50,18.0,4.0,5.0,5.0,0.0,0.0,3.0,7.0,17.0,3.0,5.0,1.0,3.0,
2023-11-20,DEN,True,True,"L, 103-107",38:01,27.0,9.0,2.0,2.0,3.0,1.0,5.0,7.0,17.0,2.0,4.0,11.0,11.0,
2023-11-24,IND,False,False,"L, 113-136",37:34,31.0,5.0,3.0,3.0,0.0,0.0,4.0,10.0,26.0,2.0,4.0,9.0,9.0,
2023-11-27,WAS,True,False,"L, 107-126",32:11,26.0,7.0,5.0,5.0,1.0,0.0,1.0,10.0,22.0,2.0,7.0,4.0,4.0,
2023-11-29,LAL,True,False,"L, 107-133",23:27,15.0,5.0,4.0,4.0,1.0,0.0,2.0,6.0,15.0,2.0,4.0,1.0,1.0,
2023-11-30,NYK,False,True,"L, 112-118",37:28,31.0,8.0,2.0,2.0,2.0,0.0,7.0,12.0,20.0,4.0,9.0,3.0,4.0,
2023-12-02,CLE,True,False,"L, 101-110",37:23,23.0,11.0,8.0,8.0,2.0,0.0,1.0,8.0,20.0,3.0,6.0,4.0,4.0,
2023-12-06,MEM,True,False,"L, 102-116",34:01,16.0,10.0,4.0,4.0,2.0,1.0,5.0,6.0,14.0,1.0,5.0,3.0,3.0,
