date,opponent,home,b2b,result,MIN,PTS,AST,REB,TRB,STL,BLK,TOV,FG,FGA,3P,3PA,FT,FTA,MP
2015-01-21,HOU,True,False,"W, 126-113",33:39,22.0,10.0,3.0,3.0,1.0,0.0,6.0,7.0,12.0,3.0,5.0,5.0,6.0,
2015-01-23,SAC,True,False,"W, 126-101",29:03,10.0,11.0,4.0,4.0,2.0,0.0,6.0,3.0,11.0,2.0,7.0,2.0,2.0,
2015-01-25,BOS,True,False,"W, 114-111",33:03,22.0,11.0,4.0,4.0,2.0,0.0,3.0,6.0,16.0,1.0,5.0,9.0,9.0,
2015-01-27,CHI,True,False,"L, 111-113 (OT)",42:58,21.0,9.0,4.0,4.0,3.0,0.0,3.0,9.0,23.0,2.0,9.0,1.0,1.0,
2015-01-30,UTA,False,False,"L, 100-110",33:59,32.0,6.0,7.0,7.0,3.0,0.0,2.0,10.0,22.0,5.0,11.0,7.0,9.0,
2015-01-31,PHO,True,True,"W, 106-87",37:26,25.0,7.0,4.0,4.0,2.0,1.0,1.0,9.0,23.0,4.0,9.0,3.0,3.0,
2015-02-03,SAC,False,False,"W, 121-96",28:34,23.0,9.0,5.0,5.0,3.0,0.0,2.0,6.0,15.0,2.0,6.0,9.0,10.0,
2015-02-04,DAL,True,True,"W, 128-114",36:57,51.0,4.0,4.0,4.0,1.0,0.0,3.0,16.0,26.0,10.0,16.0,9.0,11.0,
2015-02-06,ATL,False,False,"L, 116-124",36:12,26.0,9.0,2.0,2.0,2.0,2.0,1.0,8.0,19.0,4.0,9.0,6.0,7.0,
2015-02-07,NYK,False,True,"W, 106-92",31:19,22.0,0.0,6.0,6.0,2.0,0.0,3.0,8.0,18.0,5.0,9.0,1.0,3.0,
2015-02-09,PHI,False,False,"W, 89-84",31:45,20.0,6.0,5.0,5.0,3.0,0.0,1.0,7.0,20.0,3.0,12.0,3.0,4.0,
2015-02-11,MIN,False,False,"W, 94-91",35:30,25.0,8.0,5.0,5.0,3.0,0.0,3.0,9.0,23.0,2.0,10.0,5.0,5.0,
2015-02-20,SAS,True,False,"W, 110-99",31:53,25.0,11.0,4.0,4.0,4.0,0.0,2.0,8.0,17.0,4.0,8.0,5.0,5.0,
2015-02-24,WAS,False,False,"W, 114-107",33:49,32.0,8.0,0.0,0.0,2.0,0.0,0.0,11.0,18.0,5.0,9.0,5.0,5.0,
2015-02-26,CLE,False,False,"L, 99-110",33:50,18.0,6.0,3.0,3.0,1.0,0.0,4.0,5.0,17.0,3.0,9.0,5.0,5.0,
2015-02-27,TOR,False,True,"W, 113-89",25:01,22.0,5.0,6.0,6.0,2.0,0.0,2.0,8.0,13.0,3.0,4.0,3.0,3.0,
2015-03-01,BOS,False,False,"W, 106-101",37:38,37.0,5.0,4.0,4.0,1.0,0.0,5.0,14.0,22.0,5.0,8.0,4.0,4.0,
2015-03-02,BRK,False,True,"L, 108-110",29:16,26.0,7.0,2.0,2.0,1.0,0.0,4.0,8.0,16.0,6.0,12.0,4.0,4.0,
2015-03-04,MIL,True,False,"W, 102-93",36:35,19.0,11.0,1.0,1.0,2.0,2.0,5.0,6.0,16.0,6.0,13.0,1.0,2.0,
2015-03-06,DAL,True,False,"W, 104-89",30:53,22.0,7.0,2.0,2.0,2.0,1.0,3.0,6.0,11.0,5.0,8.0,5.0,6.0,
2015-03-08,LAC,True,False,"W, 106-98",31:58,12.0,4.0,1.0,1.0,3.0,0.0,4.0,3.0,9.0,2.0,2.0,4.0,4.0,
2015-03-09,PHO,False,True,"W, 98-80",35:46,36.0,5.0,6.0,6.0,4.0,0.0,4.0,14.0,24.0,7.0,13.0,1.0,2.0,
2015-03-11,DET,True,False,"W, 105-98",33:57,9.0,11.0,5.0,5.0,1.0,0.0,3.0,4.0,15.0,1.0,7.0,0.0,0.0,
2015-03-14,NYK,True,False,"W, 125-94",26:56,25.0,11.0,3.0,3.0,3.0,0.0,1.0,8.0,15.0,6.0,10.0,3.0,3.0,
2015-03-16,LAL,True,False,"W, 108-105",32:40,19.0,9.0,4.0,4.0,3.0,0.0,6.0,5.0,14.0,2.0,6.0,7.0,7.0,
2015-03-18,ATL,True,False,"W, 114-95",29:41,16.0,12.0,4.0,4.0,0.0,0.0,4.0,4.0,11.0,2.0,6.0,6.0,6.0,
2015-03-20,NOP,True,False,"W, 112-96",27:02,16.0,11.0,2.0,2.0,0.0,0.0,3.0,4.0,17.0,2.0,10.0,6.0,6.0,
2015-03-21,UTA,True,True,"W, 106-91",32:14,24.0,3.0,3.0,3.0,3.0,0.0,0.0,8.0,18.0,3.0,6.0,5.0,5.0,
2015-03-23,WAS,True,False,"W, 107-76",28:16,24.0,6.0,5.0,5.0,2.0,0.0,2.0,8.0,14.0,5.0,8.0,3.0,3.0,
