date,opponent,home,b2b,result,MIN,PTS,AST,REB,TRB,STL,BLK,TOV,FG,FGA,3P,3PA,FT,FTA,MP
2023-02-06,BRK,False,False,"W, 124-116",34:16,29.0,3.0,4.0,4.0,2.0,0.0,2.0,10.0,20.0,3.0,7.0,6.0,7.0,
2023-02-08,DAL,True,False,"L, 104-110",33:59,20.0,4.0,5.0,5.0,1.0,0.0,4.0,8.0,20.0,3.0,9.0,1.0,2.0,
2023-02-10,MIL,True,False,"L, 106-119",31:52,19.0,6.0,11.0,11.0,1.0,0.0,1.0,8.0,23.0,3.0,11.0,0.0,0.0,
2023-02-14,GSW,True,False,"W, 134-124",31:32,20.0,8.0,2.0,2.0,0.0,0.0,2.0,6.0,12.0,1.0,5.0,7.0,7.0,
2023-02-16,PHO,False,False,"W, 116-107",36:27,26.0,5.0,6.0,6.0,1.0,0.0,4.0,9.0,19.0,4.0,11.0,4.0,4.0,
2023-02-24,SAC,True,False,"L, 175-176 (2OT)",40:51,34.0,5.0,10.0,10.0,1.0,1.0,4.0,9.0,18.0,5.0,8.0,11.0,14.0,
2023-02-26,DEN,False,False,"L, 124-134 (OT)",35:30,23.0,4.0,4.0,4.0,1.0,1.0,3.0,6.0,13.0,0.0,4.0,11.0,11.0,
2023-02-28,MIN,True,False,"L, 101-108",34:52,25.0,3.0,6.0,6.0,3.0,0.0,3.0,10.0,21.0,3.0,8.0,2.0,4.0,
2023-03-02,GSW,False,False,"L, 91-115",26:33,11.0,5.0,5.0,5.0,0.0,0.0,1.0,3.0,15.0,1.0,8.0,4.0,4.0,
2023-03-03,SAC,False,True,"L, 127-128",34:01,28.0,8.0,7.0,7.0,1.0,0.0,1.0,8.0,16.0,2.0,8.0,10.0,10.0,
2023-03-05,MEM,True,False,"W, 135-129",35:05,42.0,3.0,11.0,11.0,1.0,0.0,3.0,12.0,23.0,4.0,9.0,14.0,15.0,
2023-03-08,TOR,True,False,"W, 108-100",38:52,23.0,4.0,2.0,2.0,1.0,0.0,4.0,8.0,19.0,2.0,6.0,5.0,5.0,
2023-03-11,NYK,True,False,"W, 106-95",40:14,22.0,8.0,8.0,8.0,1.0,1.0,1.0,10.0,21.0,2.0,8.0,0.0,0.0,
2023-03-15,GSW,True,False,"W, 134-126",40:21,24.0,7.0,2.0,2.0,1.0,0.0,1.0,8.0,21.0,4.0,9.0,4.0,6.0,
2023-03-18,ORL,True,False,"L, 108-113",36:49,30.0,1.0,3.0,3.0,2.0,0.0,6.0,12.0,25.0,2.0,7.0,4.0,4.0,
2023-03-19,POR,False,True,"W, 117-102",34:33,29.0,4.0,9.0,9.0,4.0,1.0,2.0,8.0,22.0,3.0,6.0,10.0,12.0,
2023-03-21,OKC,True,False,"L, 100-101",34:53,18.0,5.0,7.0,7.0,3.0,1.0,2.0,9.0,17.0,0.0,5.0,0.0,2.0,
2023-10-25,POR,True,False,"W, 123-111",31:38,27.0,6.0,3.0,3.0,3.0,0.0,4.0,11.0,17.0,4.0,7.0,1.0,1.0,
2023-10-27,UTA,False,False,"L, 118-120",37:44,36.0,1.0,4.0,4.0,0.0,0.0,2.0,9.0,17.0,3.0,9.0,15.0,15.0,
2023-10-29,SAS,True,False,"W, 123-83",27:48,19.0,5.0,4.0,4.0,5.0,0.0,1.0,8.0,17.0,2.0,7.0,1.0,1.0,
2023-10-31,ORL,True,False,"W, 118-102",32:45,27.0,7.0,7.0,7.0,2.0,0.0,3.0,8.0,17.0,6.0,9.0,5.0,6.0,
2023-11-01,LAL,False,True,"L, 125-130 (OT)",36:51,35.0,1.0,6.0,6.0,2.0,0.0,3.0,11.0,16.0,6.0,9.0,7.0,8.0,
2023-11-06,NYK,False,False,"L, 97-111",34:22,10.0,3.0,7.0,7.0,3.0,0.0,4.0,2.0,11.0,1.0,6.0,5.0,5.0,
2023-11-08,BRK,False,False,"L, 93-100",39:06,24.0,1.0,7.0,7.0,3.0,1.0,3.0,7.0,20.0,2.0,10.0,8.0,8.0,
2023-11-10,DAL,False,False,"L, 126-144",22:37,8.0,2.0,3.0,3.0,1.0,0.0,2.0,3.0,12.0,1.0,7.0,1.0,1.0,
2023-11-12,MEM,True,False,"L, 101-105",37:29,26.0,7.0,7.0,7.0,2.0,0.0,7.0,8.0,16.0,3.0,7.0,7.0,9.0,
