date,opponent,home,b2b,result,MIN,PTS,AST,REB,TRB,STL,BLK,TOV,FG,FGA,3P,3PA,FT,FTA,MP
2007-11-07,SEA,False,False,"W, 105-98",08:32,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0
2007-11-09,POR,False,False,"L, 98-110",16:55,8.0,4.0,1.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0
2007-11-10,UTA,False,True,"L, 94-118",23:09,10.0,9.0,2.0,2.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,6.0,8.0,0.0
2007-11-14,MIL,False,False,"L, 99-102",18:13,6.0,6.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0
2007-11-17,DAL,False,False,"L, 105-108",05:04,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
2007-12-30,SAS,False,False,"L, 87-111",20:25,6.0,0.0,3.0,3.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,2.0,5.0,0.0
2008-01-02,IND,False,False,"W, 90-72",34:37,7.0,8.0,6.0,6.0,3.0,0.0,1.0,3.0,7.0,0.0,2.0,1.0,2.0,1.0
2008-01-04,BOS,False,False,"L, 96-100",35:09,10.0,4.0,2.0,2.0,1.0,0.0,2.0,4.0,9.0,1.0,3.0,1.0,2.0,1.0
2008-01-06,MIA,True,False,"W, 101-94",34:48,11.0,7.0,5.0,5.0,2.0,0.0,4.0,4.0,8.0,0.0,1.0,3.0,4.0,1.0
2008-01-08,LAL,True,False,"L, 101-117",37:39,11.0,6.0,5.0,5.0,2.0,0.0,2.0,5.0,15.0,1.0,2.0,0.0,0.0,1.0
2008-01-10,SAC,False,False,"L, 113-116",29:33,15.0,3.0,1.0,1.0,1.0,0.0,4.0,5.0,9.0,2.0,5.0,3.0,4.0,1.0
2008-01-11,GSW,False,True,"L, 104-116",19:09,5.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,6.0,0.0,1.0,1.0,1.0,1.0
2008-01-13,LAL,False,False,"L, 99-100",24:28,10.0,7.0,4.0,4.0,1.0,0.0,2.0,4.0,12.0,2.0,5.0,0.0,0.0,1.0
2008-01-15,CLE,True,False,"L, 124-132 (OT)",38:53,20.0,7.0,1.0,1.0,2.0,0.0,4.0,7.0,10.0,2.0,3.0,4.0,6.0,1.0
2008-01-18,SEA,True,False,"W, 124-100",29:30,7.0,8.0,3.0,3.0,1.0,0.0,0.0,3.0,8.0,1.0,3.0,0.0,0.0,1.0
2008-01-19,CHA,False,True,"L, 87-105",36:40,8.0,3.0,4.0,4.0,0.0,1.0,1.0,3.0,10.0,0.0,2.0,2.0,2.0,1.0
2008-01-21,CHI,True,False,"W, 104-90",32:41,10.0,10.0,2.0,2.0,1.0,0.0,2.0,4.0,5.0,0.0,1.0,2.0,2.0,1.0
2008-01-23,ORL,True,False,"L, 85-112",37:29,13.0,5.0,3.0,3.0,1.0,0.0,1.0,5.0,13.0,0.0,3.0,3.0,5.0,1.0
2008-01-25,WAS,False,False,"L, 93-104",14:21,7.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,4.0,1.0
2008-02-08,DAL,False,False,"L, 81-92",33:42,8.0,5.0,4.0,4.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,4.0,5.0,0.0
2008-02-09,NOH,False,True,"L, 99-112",33:06,16.0,4.0,4.0,4.0,1.0,0.0,4.0,6.0,11.0,0.0,2.0,4.0,4.0,1.0
2008-02-12,SAC,True,False,"W, 107-94",31:00,11.0,4.0,2.0,2.0,2.0,0.0,1.0,5.0,7.0,0.0,0.0,1.0,2.0,1.0
