date,opponent,home,b2b,result,MIN,PTS,AST,REB,TRB,STL,BLK,TOV,FG,FGA,3P,3PA,FT,FTA,MP
2024-12-21,POR,True,False,"W, 114-94",29:45,30.0,3.0,7.0,7.0,0.0,10.0,1.0,8.0,16.0,4.0,8.0,10.0,11.0,
2024-12-23,PHI,False,False,"L, 106-111",36:30,26.0,4.0,9.0,9.0,0.0,8.0,5.0,9.0,19.0,6.0,13.0,2.0,2.0,
2024-12-25,NYK,False,False,"L, 114-117",40:23,42.0,4.0,18.0,18.0,1.0,4.0,4.0,16.0,31.0,6.0,16.0,4.0,4.0,
2024-12-27,BRK,False,False,"W, 96-87",35:29,19.0,4.0,7.0,7.0,0.0,6.0,3.0,7.0,14.0,3.0,6.0,2.0,2.0,
2024-12-29,MIN,False,False,"L, 110-112",36:41,34.0,2.0,8.0,8.0,1.0,2.0,1.0,13.0,30.0,4.0,12.0,4.0,5.0,
2024-12-31,LAC,True,False,"W, 122-86",25:41,27.0,5.0,9.0,9.0,1.0,3.0,2.0,10.0,18.0,1.0,6.0,6.0,7.0,
2025-01-03,DEN,False,False,"W, 113-110",33:25,35.0,4.0,18.0,18.0,1.0,2.0,7.0,14.0,22.0,4.0,6.0,3.0,4.0,
2025-01-04,DEN,True,True,"L, 111-122 (OT)",39:00,20.0,3.0,23.0,23.0,1.0,4.0,4.0,7.0,19.0,2.0,12.0,4.0,4.0,
2025-01-06,CHI,False,False,"L, 110-114",34:33,23.0,4.0,14.0,14.0,0.0,8.0,5.0,9.0,22.0,4.0,11.0,1.0,2.0,
2025-01-08,MIL,False,False,"L, 105-121",33:24,10.0,1.0,10.0,10.0,2.0,3.0,3.0,4.0,10.0,2.0,6.0,0.0,0.0,
2025-01-13,LAL,False,False,"W, 126-102",33:56,23.0,5.0,8.0,8.0,3.0,2.0,1.0,10.0,17.0,2.0,6.0,1.0,2.0,
2025-01-15,MEM,True,False,"L, 115-129",37:03,13.0,2.0,12.0,12.0,2.0,8.0,1.0,5.0,19.0,3.0,10.0,0.0,0.0,
2025-01-17,MEM,True,False,"L, 112-140",31:05,19.0,3.0,12.0,12.0,1.0,6.0,4.0,8.0,19.0,3.0,7.0,0.0,0.0,
2025-01-19,MIA,False,False,"L, 107-128",30:08,21.0,3.0,10.0,10.0,0.0,1.0,3.0,8.0,18.0,3.0,8.0,2.0,6.0,
2025-01-23,IND,False,False,"W, 140-110",32:25,30.0,6.0,11.0,11.0,1.0,5.0,4.0,13.0,21.0,4.0,11.0,0.0,0.0,
2025-01-25,IND,True,False,"L, 98-136",35:36,20.0,2.0,12.0,12.0,2.0,1.0,4.0,7.0,16.0,2.0,7.0,4.0,5.0,
2025-01-29,LAC,True,False,"L, 116-128",34:37,23.0,4.0,12.0,12.0,2.0,3.0,3.0,8.0,16.0,3.0,6.0,4.0,5.0,
2025-01-31,MIL,True,False,"W, 144-118",30:30,30.0,1.0,14.0,14.0,0.0,6.0,1.0,9.0,20.0,5.0,11.0,7.0,7.0,
2025-02-03,MEM,False,False,"L, 109-128",31:07,27.0,5.0,10.0,10.0,2.0,2.0,4.0,10.0,20.0,2.0,6.0,5.0,7.0,
2025-02-05,ATL,False,False,"W, 126-125",31:26,24.0,2.0,12.0,12.0,0.0,1.0,1.0,8.0,15.0,2.0,5.0,6.0,8.0,
2025-02-07,CHO,False,False,"L, 116-117",33:38,16.0,3.0,11.0,11.0,0.0,5.0,1.0,7.0,20.0,1.0,9.0,1.0,1.0,
2025-02-08,ORL,False,True,"L, 111-112",30:57,18.0,4.0,9.0,9.0,4.0,4.0,4.0,5.0,11.0,1.0,6.0,7.0,8.0,
2025-02-10,WAS,False,False,"W, 131-121",37:56,31.0,4.0,15.0,15.0,2.0,3.0,1.0,12.0,21.0,5.0,8.0,2.0,4.0,
2025-02-12,BOS,False,False,"L, 103-116",36:21,17.0,4.0,13.0,13.0,0.0,2.0,2.0,7.0,16.0,1.0,6.0,2.0,2.0,
