date,opponent,home,b2b,result,MIN,PTS,AST,REB,TRB,STL,BLK,TOV,FG,FGA,3P,3PA,FT,FTA,MP
2021-03-16,LAL,False,False,"L, 121-137",38:26,29.0,1.0,4.0,4.0,1.0,0.0,2.0,11.0,22.0,3.0,7.0,4.0,6.0,
2021-03-18,PHO,False,False,"W, 123-119",38:17,42.0,3.0,7.0,7.0,2.0,0.0,2.0,15.0,31.0,4.0,13.0,8.0,13.0,
2021-03-19,PHO,False,True,"L, 101-113",36:10,11.0,6.0,10.0,10.0,1.0,1.0,7.0,4.0,18.0,3.0,8.0,0.0,0.0,
2021-03-22,OKC,True,False,"L, 103-112",32:10,16.0,3.0,2.0,2.0,1.0,0.0,2.0,6.0,16.0,2.0,7.0,2.0,4.0,
2021-03-24,DAL,True,False,"L, 108-128",37:15,29.0,3.0,5.0,5.0,1.0,0.0,0.0,9.0,23.0,3.0,12.0,8.0,9.0,
2021-03-26,HOU,True,False,"W, 107-101",33:05,12.0,2.0,6.0,6.0,1.0,0.0,1.0,4.0,17.0,2.0,7.0,2.0,2.0,
2021-03-27,HOU,True,True,"L, 107-129",34:07,27.0,2.0,4.0,4.0,1.0,0.0,1.0,11.0,22.0,3.0,9.0,2.0,3.0,
2021-03-29,BRK,False,False,"L, 107-112",35:01,23.0,0.0,10.0,10.0,3.0,1.0,4.0,9.0,22.0,0.0,7.0,5.0,7.0,
2021-03-31,NYK,True,False,"W, 102-101",35:32,24.0,3.0,2.0,2.0,3.0,4.0,3.0,9.0,16.0,2.0,7.0,4.0,5.0,
2021-04-02,MEM,False,False,"L, 108-120",30:59,22.0,6.0,3.0,3.0,1.0,2.0,3.0,9.0,14.0,2.0,3.0,2.0,2.0,
2021-04-03,PHI,False,True,"L, 113-122",41:18,27.0,1.0,1.0,1.0,1.0,0.0,4.0,10.0,23.0,3.0,7.0,4.0,4.0,
2021-04-05,SAC,True,False,"W, 116-106",37:33,19.0,5.0,8.0,8.0,2.0,0.0,7.0,5.0,15.0,3.0,10.0,6.0,7.0,
2021-04-07,IND,False,False,"L, 137-141",33:52,27.0,3.0,5.0,5.0,1.0,0.0,2.0,11.0,21.0,2.0,5.0,3.0,5.0,
2021-04-09,BOS,False,False,"L, 136-145 (OT)",40:26,24.0,5.0,5.0,5.0,1.0,0.0,3.0,7.0,12.0,2.0,6.0,8.0,8.0,
2021-04-11,CHI,True,False,"W, 121-117",35:49,15.0,2.0,5.0,5.0,3.0,0.0,2.0,5.0,14.0,2.0,5.0,3.0,3.0,
2021-04-13,BRK,True,False,"L, 97-127",33:12,27.0,2.0,8.0,8.0,1.0,1.0,1.0,8.0,22.0,2.0,11.0,9.0,12.0,
2021-04-14,MIL,True,True,"L, 105-130",30:54,24.0,3.0,0.0,0.0,3.0,0.0,2.0,8.0,21.0,5.0,11.0,3.0,5.0,
2021-04-16,MIA,True,False,"W, 119-111",30:20,12.0,5.0,4.0,4.0,1.0,0.0,1.0,5.0,13.0,2.0,6.0,0.0,0.0,
2021-04-18,LAC,False,False,"L, 105-124",28:40,23.0,3.0,6.0,6.0,0.0,0.0,1.0,6.0,16.0,5.0,11.0,6.0,7.0,
2021-04-20,SAC,False,False,"W, 134-120",37:54,28.0,3.0,4.0,4.0,3.0,1.0,3.0,11.0,21.0,5.0,12.0,1.0,1.0,
2021-04-21,SAC,False,True,"L, 125-128",27:57,16.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,10.0,2.0,7.0,6.0,8.0,
2021-04-24,UTA,False,False,"W, 101-96",36:09,23.0,4.0,9.0,9.0,5.0,0.0,2.0,9.0,19.0,4.0,10.0,1.0,3.0,
2021-04-26,UTA,True,False,"W, 105-104",37:44,14.0,4.0,9.0,9.0,1.0,0.0,3.0,5.0,17.0,1.0,10.0,3.0,3.0,
2021-04-27,HOU,False,True,"W, 114-107",33:04,19.0,2.0,9.0,9.0,3.0,2.0,3.0,9.0,22.0,1.0,8.0,0.0,3.0,
2021-04-29,GSW,True,False,"W, 126-114",34:30,25.0,3.0,5.0,5.0,0.0,1.0,2.0,10.0,19.0,3.0,6.0,2.0,3.0,
2021-05-01,NOP,True,False,"L, 136-140 (OT)",38:12,29.0,6.0,9.0,9.0,0.0,1.0,6.0,9.0,21.0,2.0,7.0,9.0,11.0,
2021-05-05,MEM,True,False,"L, 135-139",38:14,42.0,7.0,6.0,6.0,1.0,1.0,3.0,17.0,22.0,8.0,9.0,0.0,1.0,
2021-05-07,MIA,False,False,"L, 112-121",41:21,25.0,3.0,6.0,6.0,0.0,1.0,5.0,10.0,19.0,2.0,9.0,3.0,3.0,
2021-05-09,ORL,False,False,"W, 128-96",28:58,16.0,5.0,10.0,10.0,0.0,1.0,1.0,7.0,11.0,2.0,6.0,0.0,1.0,
2021-05-11,DET,False,False,"W, 119-100",34:05,22.0,2.0,2.0,2.0,2.0,0.0,4.0,7.0,16.0,2.0,6.0,6.0,9.0,
2021-05-13,DEN,True,False,"L, 103-114",39:29,29.0,5.0,7.0,7.0,0.0,2.0,1.0,8.0,16.0,4.0,9.0,9.0,12.0,
2021-05-15,BOS,True,False,"L, 108-124",33:50,23.0,6.0,4.0,4.0,3.0,0.0,2.0,8.0,18.0,1.0,9.0,6.0,6.0,
2021-05-16,DAL,True,True,"W, 136-121",38:13,30.0,4.0,0.0,0.0,0.0,2.0,1.0,10.0,21.0,5.0,9.0,5.0,5.0,
2021-10-20,HOU,True,False,"W, 124-106",31:11,29.0,3.0,6.0,6.0,1.0,0.0,4.0,10.0,21.0,6.0,12.0,3.0,4.0,
2021-10-23,NOP,True,False,"W, 96-89",36:57,19.0,5.0,9.0,9.0,1.0,1.0,1.0,8.0,22.0,3.0,8.0,0.0,0.0,
2021-10-25,NOP,True,False,"L, 98-107",40:28,28.0,3.0,9.0,9.0,1.0,0.0,3.0,10.0,23.0,4.0,11.0,4.0,4.0,
2021-10-27,MIL,False,False,"W, 113-108",33:14,25.0,3.0,7.0,7.0,1.0,0.0,2.0,9.0,24.0,2.0,10.0,5.0,6.0,
2021-10-30,DEN,True,False,"L, 91-93",34:08,14.0,1.0,11.0,11.0,0.0,0.0,3.0,6.0,19.0,0.0,6.0,2.0,2.0,
2021-11-01,ORL,True,False,"L, 97-115",36:43,24.0,3.0,6.0,6.0,2.0,0.0,2.0,10.0,22.0,2.0,8.0,2.0,4.0,
2021-11-03,LAC,True,False,"L, 115-126",38:02,28.0,6.0,3.0,3.0,3.0,1.0,6.0,11.0,21.0,3.0,10.0,3.0,3.0,
2021-11-05,LAC,True,False,"L, 84-104",31:38,17.0,3.0,1.0,1.0,2.0,3.0,2.0,7.0,22.0,3.0,12.0,0.0,1.0,
2021-11-08,MEM,False,False,"L, 118-125 (OT)",42:59,27.0,3.0,5.0,5.0,3.0,0.0,4.0,9.0,22.0,4.0,9.0,5.0,7.0,
2021-11-10,GSW,False,False,"L, 110-123",41:45,48.0,5.0,6.0,6.0,2.0,0.0,6.0,16.0,27.0,7.0,13.0,9.0,12.0,
2021-11-12,LAL,False,False,"W, 107-83",32:00,9.0,1.0,3.0,3.0,1.0,0.0,5.0,4.0,11.0,1.0,5.0,0.0,0.0,
2021-11-13,LAC,False,True,"L, 102-129",34:00,21.0,3.0,11.0,11.0,0.0,0.0,4.0,9.0,22.0,2.0,6.0,1.0,2.0,
2021-11-15,PHO,True,False,"L, 96-99",39:11,9.0,6.0,12.0,12.0,1.0,3.0,6.0,2.0,11.0,1.0,6.0,4.0,6.0,
2021-11-17,SAC,True,False,"W, 107-97",39:31,26.0,1.0,5.0,5.0,0.0,1.0,1.0,11.0,24.0,4.0,10.0,0.0,0.0,
2021-11-18,SAS,True,True,"W, 115-90",33:00,13.0,6.0,5.0,5.0,2.0,2.0,4.0,5.0,11.0,3.0,8.0,0.0,0.0,
2021-11-20,MEM,True,False,"W, 138-95",26:02,23.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,10.0,5.0,6.0,2.0,2.0,
2021-11-22,NOP,False,False,"W, 110-96",33:07,18.0,1.0,7.0,7.0,3.0,1.0,3.0,6.0,16.0,3.0,9.0,3.0,5.0,
2021-11-24,MIA,True,False,"W, 113-101",43:09,33.0,6.0,14.0,14.0,3.0,1.0,5.0,13.0,27.0,6.0,15.0,1.0,1.0,
2021-11-26,CHO,False,False,"L, 115-133",27:31,11.0,2.0,5.0,5.0,1.0,0.0,2.0,4.0,9.0,1.0,4.0,2.0,3.0,
